external_track_id,title,artist,album,language,year,decade,tempo,rms_mean,spectral_centroid_mean,seed_query
nRYmr11S,Jinke Honton Pe Sarangi Instrumental Ghazal,Sabir Khan Jaipur Gharana,Jinke Honton Pe Sarangi Instrumental Ghazal,hindi,2023.0,2020s,117.454,0.325848,2632.707,Sarangi Instrumental
n0h2MKxr,Sarangi,"H2O WAV, THE MUSIC VEDA",Sarangi,instrumental,2024.0,2020s,69.837,0.240463,443.593,Sarangi Instrumental
VSs0tV0v,Sarangi,Antariksh,Sarangi,instrumental,2024.0,2020s,83.354,0.092446,2221.53,Sarangi Instrumental
sdUTvIhu,Tabla Solo,Ustad Tari Khan,Train Sounds,urdu,2024.0,2020s,135.999,0.076482,2490.879,Tabla Solo
l_Yq4bAf,Tabla Solo,Suresh Talwalkar & Satyajit Talwalkar,Live From Saptak Festival,instrumental,2005.0,2000s,129.199,0.126387,2036.043,Tabla Solo
BaSuvw62,Tabla Solo,Suresh Talwalkar & Satyajit Talwalkar,Live From Saptak Festival,instrumental,2005.0,2000s,129.199,0.165953,1908.913,Tabla Solo
k4QZ5HzJ,Tabla Solo,Pandit Kishan Maharaj,Tribute To Pandit Kishan Maharaj,instrumental,2005.0,2000s,103.359,0.040592,1603.29,Tabla Solo
KVGDNamx,Tabla Solo,Suresh Talwalkar & Satyajit Talwalkar,Live From Saptak Festival,instrumental,2005.0,2000s,129.199,0.158209,1881.01,Tabla Solo
VSABtKnY,Tabla Solo,Tanmoy Bose,Tal Tantraa Live,instrumental,2022.0,2020s,129.199,0.018729,1408.029,Tabla Solo
79-nwu37,Tabla Solo,Pandit Kishan Maharaj,Tribute To Pandit Kishan Maharaj,instrumental,2005.0,2000s,135.999,0.066049,1910.212,Tabla Solo
TwxUBnha,Tabla Solo,Pandit Kishan Maharaj,Tribute To Pandit Kishan Maharaj,instrumental,2005.0,2000s,143.555,0.139732,1703.748,Tabla Solo
T7JZ3fzD,Indian Classical  Instrumental Music,Robin Rk,Indian Classical  Instrumental Music,instrumental,2021.0,2020s,161.499,0.073002,1233.855,Indian Classical Instrumental
9lFwDGlz,Peaceful Indian Classical Instrumental,Abhishek Prajapat,Peaceful Indian Classical Instrumental,instrumental,2025.0,2020s,123.047,0.097435,2009.912,Indian Classical Instrumental
QJv5eymr,Meditative Sitar Music in Raag Tilak Kamod - Relaxing Indian Classical Instrumental,Sai Shruthi,Meditative Sitar Music in Raag Tilak Kamod - Relaxing Indian Classical Instrumental,sanskrit,2025.0,2020s,107.666,0.021617,1727.318,Indian Classical Instrumental
yfSydiPp,Sitar-Raga- Desh-Bilampit And Drut,Ustad Imrat Hussain Khan,Indian Classical Instrumental Sitar,hindi,1970.0,1970s,117.454,0.06253,1772.173,Indian Classical Instrumental
ktcQd77p,Indian Classical Music,Abhishek Prajapat,Indian Classical Music,instrumental,2025.0,2020s,161.499,0.067627,1864.839,Indian Classical Instrumental
uRoazN0o,Indian Instrumental Classical Music,"Nitish Rambhadran, Vedam",Indian Instrumental Classical Music,instrumental,2026.0,2020s,99.384,0.06806,746.439,Indian Classical Instrumental
0G5BO7Bk,"Bhangra (From ""Dhol"")",Jaggu,Indian Classical Instrumental - Bhangra Dhol Special,hindi,2020.0,2020s,135.999,0.145249,2066.891,Indian Classical Instrumental
w7Zim2Rp,Raag Charukesi Indian Classical Flute Instrumental,Ajay Prasanna,Raag Charukesi Indian Classical Flute Instrumental by Ajay Prasanna,instrumental,2024.0,2020s,161.499,0.054605,1582.947,Indian Classical Instrumental
lDdV3WWE,Classical Indian Folk,Free Zen Spirit,Classical Indian Folk Tabla Drum Music,instrumental,2021.0,2020s,80.75,0.06362,1204.028,Indian Classical Instrumental
wBCzA1zS,Indian Classical Volume.01,Kajal Shrivas,Indian Classical Volume.01,instrumental,2022.0,2020s,135.999,0.109459,1350.621,Indian Classical Instrumental
Zgs12vUB,Raag Yaman,Pt. Rajendra Prasanna,Raag Yaman,hindi,2024.0,2020s,161.499,0.023833,1451.686,Raag Yaman
gBetu3je,Indian Classical Serenity,shubbhabrata Ghosh,Indian Classical Serenity,instrumental,2026.0,2020s,151.999,0.10304,706.106,Indian Classical Instrumental
ygDm9qGU,Raag Yaman,Tiasha Karar,Raag Yaman,hindi,2025.0,2020s,135.999,0.066284,1660.031,Raag Yaman
EkLMTWGB,Raag Yaman,Thunderhawk Tribe,Raag Yaman,sanskrit,2018.0,2010s,123.047,0.095414,1882.49,Raag Yaman
7vvUbidc,"Raag Yaman (Aalap, Jod & Jhala) (Album Version)",Ustad Shahid Parvez,An Enchanting Evening With Ustad Shahid Parvez,unknown,2009.0,2000s,107.666,0.012596,1871.138,Raag Yaman
Xw_k33v9,Raag Yaman (Gats In Rupak Taal & Teen Taal) (Album Version),Ustad Shahid Parvez,An Enchanting Evening With Ustad Shahid Parvez,unknown,2009.0,2000s,103.359,0.01998,1781.466,Raag Yaman
sUAujUfi,BAPS Swaminarayan Dhun Non Stop 2021 (Raag Yaman) (feat. Jaymin Vaidhya),Parth Thakar,BAPS Swaminarayan Dhun Non Stop 2021 (Raag Yaman) (feat. Jaymin Vaidhya),hindi,2021.0,2020s,123.047,0.07814,794.992,Raag Yaman
jcwMvrTt,Raag Yaman,Ghulam Hasan Khan,Raag Yaman,hindi,2023.0,2020s,161.499,0.1053,1238.457,Raag Yaman
zvdrQ8Fu,Raag Yaman,Madhuvanti Bhide,Arpan,hindi,2012.0,2010s,117.454,0.096474,1762.186,Raag Yaman
O84Ap33k,Raag Yaman,Pandit Rakesh Chaurasia,Devotion,instrumental,2005.0,2000s,95.703,0.057474,1190.62,Raag Yaman
Iv0wRsi3,Raag Yaman,Dipak Ghosh,Indian Classical Sitar,sanskrit,2023.0,2020s,117.454,0.049634,1988.675,Raag Yaman
WW4OET4U,Raag Bhairavi: Sumiran Kar Le (Live),Pandit Jasraj,Raag Bhairavi: Sumiran Kar Le (Live),hindi,2018.0,2010s,123.047,0.036067,1862.053,Raag Bhairavi
LRVX9kyH,Bhajan - Raag Bhairavi,Sunanda Sharma,Sur Tarangini Pt. 1,hindi,2023.0,2020s,123.047,0.092402,1553.988,Raag Bhairavi
35faWc6a,Raag Bhairavi,Pt Hari Nath Jha,Raag Bhairavi,hindi,2021.0,2020s,92.285,0.130658,1306.211,Raag Bhairavi
BATGD0MW,Raag Bhairavi,Debashish Bhattacharya,A Tribute To My Guru,instrumental,2007.0,2000s,89.103,0.024101,2182.816,Raag Bhairavi
0UZCoseR,Raag Bhairavi,B Sivaramakrishna Rao,Healing Ragas for Sleep,instrumental,2025.0,2020s,172.266,0.136329,2000.706,Raag Bhairavi
9gzOlE1O,Raag Bhairavi,HIRAN KHANDAKAR,Moner Asha,odia,2024.0,2020s,215.332,0.358909,1564.042,Raag Bhairavi
neMLVYj8,Raag Bhairavi,Keerti Kumar Badseshi,Keerthi Kumara Badseshi,instrumental,2014.0,2010s,151.999,0.043806,1805.647,Raag Bhairavi
f8me9xqg,Raag Bhairavi,Irrfan JwalaSingh,Himachali Folk,hindi,2022.0,2020s,99.384,0.200167,2576.829,Raag Bhairavi
j2hVKWBx,Raag Bhairavi,Pandit Kaivalya Kumar Gurav,Arunodaya,hindi,2011.0,2010s,129.199,0.221778,1523.621,Raag Bhairavi
3N7EUCHG,Raag Bhairavi,Vikram Singh Khangura,"Classical Vocal, Vol. 1 (Vikram Singh Khangura)",hindi,2023.0,2020s,117.454,0.058368,1355.159,Raag Bhairavi
OzL0iH2n,Raga Malkauns,"Amla Ruia, Jaidev, Malini",Ashtavakra Geeta,hindi,2011.0,2010s,135.999,0.06551,2048.444,Raag Malkauns
dZ-m7h8R,Raga Malkauns,Ustad Bismillah Khan,The Magnificence Of Shehnai - Ustad Bismillah Khan,hindi,1993.0,1990s,135.999,0.065612,2027.21,Raag Malkauns
vpt4LDDn,Raga Malkauns,Dr. N. Rajam,N.Rajam - Violin,hindi,2004.0,2000s,161.499,0.019831,1999.715,Raag Malkauns
sd5k69X2,Raga Malkauns,Pandit Kumar Ganharva,Thaat Bhairavi,hindi,2008.0,2000s,129.199,0.085455,1208.48,Raag Malkauns
HqfR1mq8,Raga Malkauns,Dhruvi Patel,Personal Project,hindi,2025.0,2020s,99.384,0.065213,2192.871,Raag Malkauns
EMSMQ0uQ,Raga Malkauns,Pandit Hariprasad Chaurasia,Power & Grace - 1,instrumental,2005.0,2000s,143.555,0.012078,2156.077,Raag Malkauns
QqUtcv0I,Raga Malkauns,Madhyalaya Ektala,Kumar Gandharva,hindi,2006.0,2000s,198.768,0.085788,1232.155,Raag Malkauns
sHwfXLt-,Raga Malkauns,Dagar Brothers,From The NCPA Archives,hindi,2012.0,2010s,107.666,0.01519,1411.292,Raag Malkauns
K4QNe8C0,Raga Malkauns,Ustad Bale Khan,The Singing Sitar,instrumental,2003.0,2000s,129.199,0.027305,1855.03,Raag Malkauns
OPyMyfZw,Raga Malkauns,"Nirmalya Dey, Ajoy Chakraborty",Tansen,hindi,2005.0,2000s,123.047,0.037061,1451.421,Raag Malkauns
Dk2lDTDC,Raag Bhairav,"Yograj, Kishore Pandey",Tatkar - The Mystic Sound Of Strings,konkani,2015.0,2010s,135.999,0.043514,1681.162,Raag Bhairav
Wd73aL9T,Raag Bhairav,Bismillah Khan,Morning Raga,instrumental,2026.0,2020s,135.999,0.037286,2387.636,Raag Bhairav
SVQkZxtl,Raag Bhairav,Ajay Kumar,Classic Flute,hindi,2025.0,2020s,143.555,0.197623,1492.257,Raag Bhairav
OjNVFVf-,Raag Bhairav,Samyak Bandyopadhyay,Raag Bhairav,hindi,2026.0,2020s,129.199,0.146572,1185.893,Raag Bhairav
CbVNUi4V,Raag Bhairav,Bismillah Khan,Shadi Ki Shehnai Vol 1,instrumental,2026.0,2020s,129.199,0.06262,2365.628,Raag Bhairav
Dnt-Xjl3,Raag Bhairav,Ajay Kumar,Meditation Flute,hindi,2025.0,2020s,143.555,0.197623,1492.257,Raag Bhairav
6-OXfK0V,Raag Bhairav,Suraj Prakash Chakrawal,Raag Bhairav,hindi,2023.0,2020s,129.199,0.061934,1430.04,Raag Bhairav
HqwFkmtO,Raag Bhairav,R V Hegde,Dhyana Bindhu,instrumental,2014.0,2010s,129.199,0.042077,1680.09,Raag Bhairav
TvbDNNiK,Raag Bhairav,Vidisha Mukherjee,Colors of Bhairav,hindi,2017.0,2010s,103.359,0.157496,1473.634,Raag Bhairav
U6hopwB2,Thaye Yashoda,"Mani Sharma, Amit Heri",Morning Raga - A Meeting Of Worlds,hindustani,2005.0,2000s,151.999,0.076169,2415.146,Morning Raag
O1X4-aMa,Morning Raga,Peacelover Music,Dil Se Guitar ( Bollywood Type Instrumental Beats ),hindi,2025.0,2020s,95.703,0.084244,2631.217,Morning Raag
PSrk9xcP,Morning Raga,Dhun Dhhunak,Mystic Sitar for Mind Wellness,instrumental,2026.0,2020s,117.454,0.072873,1376.059,Morning Raag
UsBl0jFU,Morning Raga,Decimus,"Morning and Evening Ragas, Vol. 1",instrumental,2019.0,2010s,95.703,0.011196,1057.66,Morning Raag
56kSz8MZ,Morning Raga (Raga Bhairav),Meeta Pandit,Morning Raga (Raga Bhairav),hindi,2024.0,2020s,112.347,0.052228,2233.229,Morning Raag
HWdi4liF,Mathey,"Mani Sharma, Amit Heri",Morning Raga - A Meeting Of Worlds,hindustani,2005.0,2000s,135.999,0.103286,2525.042,Morning Raag
HkeLNxdk,Morning Raga Bhairav,"Nirali Kartik, Amit Mishra",Navyaa,hindi,2021.0,2020s,123.047,0.10415,1946.26,Morning Raag
hIw3dUjd,Om Raga Todi (Morning Raga),Jagjit Singh,Om - Jagjit Singh - The Divine Mantra,hindi,2007.0,2000s,129.199,0.067647,1173.458,Morning Raag
lI2hrzCb,Om Ragaa Todi - Morning Raga,Jagjit Singh,Om - Jagjit Singh,hindustani,2000.0,2000s,129.199,0.067884,715.909,Morning Raag
2PSnFPbe,Morning Raga Instrumental,Abhishek Prajapat,Morning Raga Instrumental,instrumental,2025.0,2020s,129.199,0.114516,1005.211,Morning Raag
lZog4HzZ,Evening Raga,Decimus,"Morning and Evening Ragas, Vol. 1",instrumental,2019.0,2010s,143.555,0.019014,1158.736,Evening Raag
9DorDJNs,Evening Raga,"Abaji, Michel Guay",India,unknown,2020.0,2020s,172.266,0.043324,2331.487,Evening Raag
86yl5-qM,Om Raga Puriya Dhanashree (Evening Raga),Jagjit Singh,Om - Jagjit Singh - The Divine Mantra,hindi,2007.0,2000s,129.199,0.067647,1173.458,Evening Raag
SugALS3f,Meditative Evening Raga,Abhishek Prajapat,Meditative Evening Raga,instrumental,2025.0,2020s,117.454,0.092815,1108.956,Evening Raag
UBkk3G9Q,Om Raga Puriya Dhanashree - Evening Raga,Jagjit Singh,Om - Jagjit Singh,hindustani,2000.0,2000s,129.199,0.064927,1385.05,Evening Raag
uZNKaU8v,Bhupali,Bismillah Khan,Evening Raga,instrumental,2026.0,2020s,151.999,0.029432,1517.788,Evening Raag
k8w-dCDO,Raag Puriya,Bismillah Khan,Evening Raga,instrumental,2026.0,2020s,112.347,0.030058,1581.174,Evening Raag
OrhTozGO,Kajri,Bismillah Khan,Evening Raga,instrumental,2026.0,2020s,135.999,0.040061,1904.908,Evening Raag
ee7Iocmb,Yaman,Bismillah Khan,Evening Raga,instrumental,2026.0,2020s,123.047,0.026085,2091.62,Evening Raag
cQsZMk8d,Raga Shankara,"Pandit Jasraj, Appa Jalgaonkar, Kedar Pandit",Evening Ragas - Volume 4,hindi,2005.0,2000s,129.199,0.022102,1297.439,Evening Raag
IBD9KsR6,Raag Darbari Kanhara - Vocal,Pt. Rajan Sajan Mishra,Ragas-Morning To Midnight,hindi,1991.0,1990s,135.999,0.024294,1210.351,Raag Darbari
xGKlYFdc,Raag Darbari,"Sudhesh Khare, shaurya amit, Ritika Sharma, Saurav Ganguly",Raag Darbari,hindi,2025.0,2020s,117.454,0.161362,1797.474,Raag Darbari
74D4ZujL,Raag Darbari,Ustad Aslam Khan,Raag Darbari Todi Sohni,hindi,2017.0,2010s,112.347,0.030306,1013.299,Raag Darbari
B8wSjRjz,Meditation In The Night - English - Raag - Darbari,"Sadhana Sargam, Ravindra Sathe, Dharmanshu Raval",Om Hari Om - Music For Meditation - English,hindustani,2003.0,2000s,129.199,0.039918,1370.04,Raag Darbari
wABh0IIF,Raag Darbari,Pandit Ronu Majumdar,Raag Darbari,instrumental,2019.0,2010s,123.047,0.116528,1015.753,Raag Darbari
mA2Gdr4c,Raag Darbari,Kuheli Banerjee,Kichhu Sotti Kichhu Bhabna,bengali,2024.0,2020s,92.285,0.096079,1667.163,Raag Darbari
DgYnfzDT,Raag Darbari,"Koushik Bhattacharjee, Samar Saha",Raag Darbari,hindi,2021.0,2020s,117.454,0.19084,1302.723,Raag Darbari
9aYdiDfn,Raag Darbari,Purshottam Das Jalota,Classical Gems By Purshottam Das Jalota,hindi,2015.0,2010s,31.132,0.200163,765.945,Raag Darbari
ERCVc2tI,Raag Darbari,Medha Bandopadhyay,Bodhan,bengali,2016.0,2010s,161.499,0.106743,1911.291,Raag Darbari
88evpYTN,Raag Darbari,"Music Ashram, The Blue Lions",WAHEGURU,sanskrit,2024.0,2020s,143.555,0.123775,1208.038,Raag Darbari
KjfHRLhE,Sri Venkateshwara Suprabhatham,M. S. Subbulakshmi,Sri Venkateshwara Suprabhatham Ms Subbulakshmi,telugu,2005.0,2000s,103.359,0.128091,1849.775,M.S. Subbulakshmi
vL0fWI1r,Vishnu Sahasranamam,M.S. Subbulakshmi,M. S. Subbulakshmi Sings For Tirupati Lord Balaji Vol. 2,sanskrit,2010.0,2010s,135.999,0.113508,1939.455,M.S. Subbulakshmi
Uhl5iQvB,Vishnu Sahasranamam (Version 1),M.S.Subbulakshmi,Vishnu Sahasranamam,tamil,2019.0,2010s,129.199,0.165149,2198.072,M.S. Subbulakshmi
pqeQW6nh,Bhaja Govindam,M.S. Subbulakshmi,Bhaja Govindam and Vishnu Sahasranamam,sanskrit,2007.0,2000s,99.384,0.074795,1551.821,M.S. Subbulakshmi
8QZoXK6n,Bhaja Govindam,"M. S. Subbulakshmi, Radha Vishwanathan",M S Subbulakshmi,sanskrit,2005.0,2000s,103.359,0.072843,1592.413,M.S. Subbulakshmi
q_wtzTgq,Bhaja Govindam,"M.S. Subbulakshmi, Adi Shankaracharya",Bhaja Govindam - Vishnu Sahastranam,sanskrit,1989.0,1980s,99.384,0.074741,1560.314,M.S. Subbulakshmi
I9epT8El,Hanuman Chalisa,"M. S. Subbulakshmi, Radha Vishwanathan",Samarpanam - M.S.Subbulakshmi,carnatic,2005.0,2000s,161.499,0.066428,1771.8,M.S. Subbulakshmi
mwvKtkIO,Vasudeva Mssubbulakshmi,"M.S. Subbulakshmi, Radha Vishwanathan",M S Subbulakshmi Harey Rama Harey Krishna,sanskrit,2006.0,2000s,161.499,0.148012,2175.284,M.S. Subbulakshmi
-bQMY0v_,Kanakadharastavam,"M.S. Subbulakshmi, Radha Vishwanathan",Bhaja Govindam and Vishnu Sahasranamam,sanskrit,2007.0,2000s,123.047,0.116819,1606.814,M.S. Subbulakshmi
wCogwQKS,Kanakadharastavam M.S.Subbulakshmi,"Adi Sankara Bhagavatpada, M. S. Subbulakshmi, Radha Viswanathan",Sri Venkateswara Balaji Pancharatnamala - Vol - 4,sanskrit,2003.0,2000s,123.047,0.125995,1773.785,M.S. Subbulakshmi
G0BO_Uwu,Navasidhi Petralum(Kharaharapriya) Semmangudi Srinivasa Iyer,Semmangudi Srinivasa Iyer,Millennium Carnatic Classical - Vo1,carnatic,2000.0,2000s,95.703,0.168271,800.911,Semmangudi Srinivasa Iyer
mBZ0I0zu,Theliyaleru Rama,Semmangudi Srinivasa Iyer,Dr. Semmangudi Srinivasa Iyer,sanskrit,2024.0,2020s,143.555,0.06281,1566.954,Semmangudi Srinivasa Iyer
7QUFaAl7,Appan Avadharitha,Semmangudi Srinivasa Iyer,Dr. Semmangudi Srinivasa Iyer,sanskrit,2024.0,2020s,135.999,0.053453,1788.268,Semmangudi Srinivasa Iyer
SH97Epf5,Sadhinchane,Semmangudi Srinivasa Iyer,Dr. Semmangudi Srinivasa Iyer,sanskrit,2024.0,2020s,135.999,0.057785,1480.633,Semmangudi Srinivasa Iyer
ll53tEU6,Narasimha,Semmangudi Srinivasa Iyer,Dr. Semmangudi Srinivasa Iyer,sanskrit,2024.0,2020s,112.347,0.071,1491.719,Semmangudi Srinivasa Iyer
6y4pILqn,Samaja Vara Gamana,"Maharajapuram Vishwanathan Iyer, Tyagaraja",Sampradhaaya Sangitham - M.V. Iyer And Semmangudi Srinivasa Iyer,carnatic,2008.0,2000s,184.57,0.161457,883.545,Semmangudi Srinivasa Iyer
VVMpKLk4,Ra Ra Seetha,"Maharajapuram Vishwanathan Iyer, Tyagaraja",Sampradhaaya Sangitham - M.V. Iyer And Semmangudi Srinivasa Iyer,carnatic,2008.0,2000s,103.359,0.187601,778.351,Semmangudi Srinivasa Iyer
N_HFBwhP,Saravana Bhava,"Semmangudi Srinivasa Iyer, Papanasam Sivan",Sampradhaaya Sangitham - M.V. Iyer And Semmangudi Srinivasa Iyer,carnatic,2008.0,2000s,161.499,0.084575,1666.805,Semmangudi Srinivasa Iyer
Rh0aS4ue,Om Saravanabhava,Semmangudi Srinivasa Iyer,Semmangudi Srinivasa Iyer,carnatic,2008.0,2000s,107.666,0.058331,1677.597,Semmangudi Srinivasa Iyer
a5ndOBUa,Deva Deva Dr.Semmangudi R.Srinivasa Iyer,"Swathi Thirunal, Semmangudi Srinivasa Iyer",Dr. Semmangudi R. Srinivasa Iyer - Vocal,hindi,1995.0,1990s,161.499,0.049521,1670.624,Semmangudi Srinivasa Iyer
irOq7fi8,Sarasa Samadhana - Lalgudi G Jayaraman - Kapi Narayani,Lalgudi Jayaraman,Lalgudi Jayaraman Violin,sanskrit,1995.0,1990s,123.047,0.032794,1267.81,Lalgudi Jayaraman Violin
L9Bb8r84,Anandamruthakarshini - Lalgudi Gjayaraman,"Lalgudi G. J. R. Krishnan, Lalgudi Jayaraman",Lalgudi Jayaraman Violin,sanskrit,1995.0,1990s,172.266,0.027257,1632.847,Lalgudi Jayaraman Violin
5AgLQm_H,Sri Narada - Kanada,Lalgudi Jayaraman,Lalgudi Jayaraman Violin,sanskrit,1995.0,1990s,89.103,0.038615,1486.251,Lalgudi Jayaraman Violin
Xy2Klhfq,Akhilandeswari Live Lalgudi Jayaraman,Lalgudi Jayaraman,Lalgudi Jayaraman - Violin Live At Shanmukhananda,tamil,2005.0,2000s,89.103,0.085265,1982.07,Lalgudi Jayaraman Violin
9Vfkg44W,Theeradha Vilayattu - Lalgudi G Jayraman - Ragamalika,Lalgudi Jayaraman,Lalgudi Jayaraman Violin,sanskrit,1995.0,1990s,112.347,0.038236,1862.568,Lalgudi Jayaraman Violin
m-491GBy,Sri Sankara Guruvaram Live Lalgudi Jayaraman,Lalgudi G. Jayaraman,Lalgudi Jayaraman - Violin Live At Shanmukhananda,tamil,2005.0,2000s,129.199,0.056906,1815.645,Lalgudi Jayaraman Violin
2WTTWJgu,Nadaloludai,"Lalgudi Jayaraman, G. Srimathi",Lalgudi Jayaraman Violin,tamil,1995.0,1990s,112.347,0.056645,1558.674,Lalgudi Jayaraman Violin
VlurjFuq,Eppo Varuvaro Live Lalgudi Jayaraman,Lalgudi Jayaraman,Lalgudi Jayaraman - Violin Live At Shanmukhananda,tamil,2005.0,2000s,92.285,0.105505,2144.408,Lalgudi Jayaraman Violin
frt_DDak,Shankaracharyam Live Lalgudi Jayaraman,Lalgudi Jayaraman,Lalgudi Jayaraman - Violin Live At Shanmukhananda,tamil,2005.0,2000s,103.359,0.05441,2049.579,Lalgudi Jayaraman Violin
ESQgrswu,Sogasujooda - Lalgudi G Jayaraman - Kannadagowla,Lalgudi Jayaraman,Lalgudi Jayaraman Violin,sanskrit,1995.0,1990s,172.266,0.074773,1766.535,Lalgudi Jayaraman Violin
BubiCik3,Varnam - Charukesi - Lalgudi G Jayaraman,Lalgudi Jayaraman,Lalgudi Jayaraman Violin,sanskrit,1995.0,1990s,78.303,0.068715,1768.13,Lalgudi Jayaraman Violin
UgoedyO7,Sankari Sankaru: Saveri - Aadi (Tisra Gati) - Syama Sastri,R. Vedavalli,Carnatic Classical - Vocal,sanskrit,2013.0,2010s,151.999,0.05109,2394.023,Carnatic Vocal Classical
H0BdsrPE,Idu Bhagya,Nithyasree Mahadevan,Carnatic Classical Vocal,tamil,1996.0,1990s,92.285,0.030874,2156.794,Carnatic Vocal Classical
N0wNSiPH,Etiyochanalu,Sudha Ragunathan,Carnatic Classical Vocal - Sudha Ragunathan,carnatic,1991.0,1990s,198.768,0.092283,2214.323,Carnatic Vocal Classical
WJ_H6AH3,Shri Krishnam,T.M.Krishna,Carnatic Classical Vocal - T.M.Krishna,carnatic,1998.0,1990s,123.047,0.035086,1762.719,Carnatic Vocal Classical
EQXjfDWV,Pahirama Prabho,Dr. M. Balamuralikrishna,Carnatic Classical Vocal- Mbalamurali Krishna,carnatic,1977.0,1970s,135.999,0.10398,1796.835,Carnatic Vocal Classical
c1Q1Az5e,Maathangisri,Sudha Ragunathan,Carnatic Classical Vocal - Sudha Ragunathan,carnatic,1991.0,1990s,161.499,0.134563,2018.299,Carnatic Vocal Classical
TwixGeAc,Dasara Nindisa Beda: Tilang - Aadi - Purandara Dasa,R. Vedavalli,Carnatic Classical - Vocal,sanskrit,2013.0,2010s,161.499,0.108313,2655.812,Carnatic Vocal Classical
0IgbbCuV,Ganarajena: Arabi - Chapu - Muthuswami Dikshitar,R. Vedavalli,Carnatic Classical - Vocal,sanskrit,2013.0,2010s,143.555,0.079677,2215.734,Carnatic Vocal Classical
enxfy-yI,Thanayuni Brova: Bhairavi - Aadi - Thyagaraja,R. Vedavalli,Carnatic Classical - Vocal,sanskrit,2013.0,2010s,172.266,0.044368,2375.349,Carnatic Vocal Classical
uiLpgwyK,Paramatmane,T. Lakshmi Murthy,Carnatic Classical Vocal,hindi,2003.0,2000s,112.347,0.083635,1787.687,Carnatic Vocal Classical
oYtE3cmW,Vandanamu (Live) Carnatic Violin T N Krishnan,T N Krishnan,T N Krishnan - Carnatic Violin Part1,instrumental,2000.0,2000s,99.384,0.028126,2328.925,Carnatic Instrumental Violin
RtAsThZ9,Manasuloni,T. Lakshmi Murthy,Carnatic Classical Vocal,hindi,2003.0,2000s,184.57,0.082894,1680.892,Carnatic Vocal Classical
wrp5l7Ym,Deva Deva (Live) Carnatic Violin T N Krishnan,T N Krishnan,T N Krishnan - Carnatic Violin Part1,instrumental,2000.0,2000s,151.999,0.067857,2113.427,Carnatic Instrumental Violin
aG0npnK8,Aazhi Mazhai (Live) Carnatic Violin T N Krishnan,T N Krishnan,T N Krishnan - Carnatic Violin Part1,instrumental,2000.0,2000s,172.266,0.042464,2690.13,Carnatic Instrumental Violin
JxcKJTl3,Tillana (Violin),Mysore T. Chowdiah,Violin - Carnatic Instrumental,carnatic,1990.0,1990s,112.347,0.011461,1019.221,Carnatic Instrumental Violin
qGyj3UWM,Yera Naapai - Varnam (Violin),Mysore T. Chowdiah,Violin - Carnatic Instrumental,carnatic,1990.0,1990s,99.384,0.047762,971.184,Carnatic Instrumental Violin
xRLGBJzJ,Ada Modi Galatha Ramiah (Violin),Mysore T. Chowdiah,Violin - Carnatic Instrumental,carnatic,1990.0,1990s,184.57,0.019847,1165.619,Carnatic Instrumental Violin
a694pS2L,Pantureethi (Violin),"T.N.Krishnan, Kumari Vijikrishnan",Classical Instrumental - Violin,carnatic,1988.0,1980s,117.454,0.112229,1392.76,Carnatic Instrumental Violin
CZcv-d7u,Hiranmayim Lakshmim (Instrumental),Peri Thyagaraju - Violin,"Carnatic Instrumentals - Best of the Classics, Vol. 3",instrumental,2023.0,2020s,117.454,0.103001,1311.952,Carnatic Instrumental Violin
9EPjP5Rx,Vathapi (Mandolin),U. Srinivas,Carnatic Classical On Various Instruments,sanskrit,2013.0,2010s,123.047,0.026878,1957.736,Mandolin Srinivas
o7p2Gfuz,Annapoorne,"U. Srinivas, U. Rajesh",Mandolin Duets,sanskrit,1993.0,1990s,172.266,0.052714,1529.919,Mandolin Srinivas
JdJ3DZo-,Srujana,"U. Srinivas, U. Rajesh",Mandolin Duets,sanskrit,1993.0,1990s,135.999,0.060325,1616.279,Mandolin Srinivas
zL-ByfJq,Sri Gananathan Mandolin,"U. Srinivas, U. Rajesh",U Srinivas And U Rajesh Mandolin Duet,tamil,1998.0,1990s,151.999,0.021499,1027.148,Mandolin Srinivas
B1w5NU16,Maha Ganapathim (Mandolin U.Srinivas),Mandolin U.Srinivas,Mandolin U. Srinivas (Vol - 1),carnatic,2006.0,2000s,135.999,0.04921,2545.03,Mandolin Srinivas
XaJ7SCz8,Samajavaragamana: Hindolam (Aadi - Thyagaraja),U. Srinivas,Mandolin,sanskrit,2013.0,2010s,129.199,0.026535,1297.674,Mandolin Srinivas
gfA1vpQH,Sri Vatapi,Mandolin U. Srinivas,Mandolin U. Srinivas - The Strings Sing,tamil,2017.0,2010s,103.359,0.071339,1521.298,Mandolin Srinivas
1NWl-h-V,Vathapi: Hamsadhwani (Aadi - Dikshitar),U. Srinivas,Mandolin,sanskrit,2013.0,2010s,129.199,0.039541,1238.1,Mandolin Srinivas
Y-6JRb67,Raghuvamsa Sudha: Kadanakuthuhalam (Aadi - Patnam Subrahmania Iyer),U. Srinivas,Mandolin,sanskrit,2013.0,2010s,143.555,0.041041,1487.106,Mandolin Srinivas
hnVBqwvB,Yochana: Darbur (Aadi - Thyagaraja),U. Srinivas,Mandolin,sanskrit,2013.0,2010s,135.999,0.075011,1378.727,Mandolin Srinivas
